x,y,z,yaw,velocity,change_flag,look_ahead
-18.1781,-91.5459,3.6752,-1.4967,5.5681137926244855,0,0.3
-18.1596,-92.0772,3.7006,-1.4909999999999999,5.335951907461335,0,0.3
-18.1301,-92.6136,3.7421,-1.4856,5.004086105716199,0,0.4
-18.1024,-93.1579,3.7403,-1.48,4.57567374582392,0,0.5
-18.0917,-93.6929,3.7684,-1.4659,4.34109884794405,0,0.5
-18.0371,-94.2326,3.7848,-1.4219,4.193186828204694,0,0.6
-17.987000000000002,-94.7455,3.8065,-1.3723,4.044428109417236,0,0.6
-17.8753,-95.2615,3.8466,-1.3091,3.982801876202906,0,0.6
-17.7083,-95.8037,3.8566,-1.1903,4.112613141747532,0,0.6
-17.5229,-96.2898,3.8633,-1.0429,4.232638219003487,0,0.6
-17.2966,-96.7385,3.897,-0.9174,4.46597595626493,0,0.5
-16.9668,-97.146,3.9002,-0.7918,4.715828166209694,0,0.5
-16.607,-97.5039,3.8893,-0.6881,5.223381207320283,0,0.4
-16.1742,-97.8245,3.9041,-0.5725,5.317134720435047,0,0.3
-15.722000000000001,-98.1263,3.9042,-0.4731,5.298931147571125,0,0.3
-15.2697,-98.3774,3.9184,-0.4131,5.231981833195938,0,0.4
-14.7708,-98.601,3.9207,-0.3996,5.21202390072342,0,0.4
-14.3078,-98.8464,3.9653,-0.4572,4.88275435309772,0,0.4
-13.8582,-99.1299,4.0011,-0.5522,4.908956739069083,0,0.4
-13.442,-99.4529,3.9682,-0.6548,5.02628493992263,0,0.4
-12.9887,-99.8354,3.9813,-0.7532,4.973654888754355,0,0.4
-12.6289,-100.2614,4.0177,-0.8490000000000001,4.90317164335655,0,0.4
-12.3187,-100.7185,4.045,-0.9416,4.89520537862872,0,0.4
-12.0564,-101.1957,4.0623,-1.0277,4.775010537755074,0,0.4
-11.7902,-101.6868,4.0249,-1.1119,4.796892541901883,0,0.4
-11.6076,-102.1567,4.0784,-1.1827,4.935872036699987,0,0.4
-11.4279,-102.6735,4.0891,-1.2516,4.981930230438482,0,0.4
-11.3042,-103.1978,4.1026,-1.3095,5.0140653265612825,0,0.4
-11.2206,-103.7486,4.1396,-1.3648,4.791262958373822,0,0.4
-11.1317,-104.2463,4.1439,-1.4052,4.820510870398259,0,0.4
-11.0752,-104.7888,4.1694,-1.4393,4.539128929189612,0,0.5
-11.0275,-105.3583,4.189,-1.449,4.650651339382204,0,0.5
-11.0017,-105.8634,4.1997,-1.4585,4.728638187776182,0,0.5
-10.9989,-106.4089,4.1801,-1.4672,4.974923486359792,0,0.4
-10.970999999999998,-106.9415,4.2091,-1.4585,4.666767605718731,0,0.5
-10.9079,-107.4961,4.2651,-1.4413,4.889985785886614,0,0.4
-10.8758,-108.0215,4.2977,-1.4396,4.919894290102896,0,0.4
-10.8202,-108.54,4.3418,-1.4397,5.0013441263511105,0,0.4
-10.7884,-109.07799999999999,4.3483,-1.4375,5.079245196798767,0,0.4
-10.7395,-109.6287,4.3755,-1.4515,5.450829797461112,0,0.3
-10.7105,-110.1363,4.3649,-1.4676,5.573387178938398,0,0.3
-10.6566,-110.6808,4.3767,-1.4769999999999999,5.426879672471622,0,0.3
-10.6301,-111.1937,4.3897,-1.4766,5.391622390545846,0,0.3
-10.6179,-111.7381,4.4041,-1.4786,5.446079397430911,0,0.3
-10.5873,-112.2864,4.4154,-1.4919,5.206879161057788,0,0.4
-10.5788,-112.8324,4.4532,-1.4979,5.109816435681863,0,0.4
-10.5914,-113.3843,4.5055,-1.506,5.1946960902253405,0,0.4
-10.5728,-113.9314,4.5265,-1.5172,5.145177034320551,0,0.4
-10.5671,-114.4649,4.5493,-1.5159,5.101447671828362,0,0.4
-10.5835,-114.9738,4.5358,-1.5131,5.2275173916558755,0,0.4
-10.5731,-115.4922,4.5672,-1.5109,5.071777405582253,0,0.4
-10.5817,-116.0018,4.5693,-1.5089,4.965055501255195,0,0.4
-10.5653,-116.5033,4.6388,-1.5054,4.909945035833339,0,0.4
-10.5564,-117.029,4.5891,-1.5044,4.7071530109402016,0,0.5
-10.5381,-117.5619,4.627,-1.5089,4.427724960233416,0,0.5
-10.5585,-118.0937,4.6764,-1.5174,4.283396222534012,0,0.5
-10.5205,-118.6733,4.698,-1.5253,4.2309855230247555,0,0.6
-10.5433,-119.2107,4.7248,-1.5377,4.031490941289892,0,0.6
-10.5516,-119.7421,4.7419,-1.5665,4.0115892103660284,0,0.6
-10.6101,-120.2994,4.7842,-1.6013,4.287610640702647,0,0.5
-10.6344,-120.8257,4.793,-1.6268,4.698259936711227,0,0.5
-10.6899,-121.3649,4.7976,-1.6529,4.893190184932237,0,0.4
-10.7476,-121.8884,4.7948,-1.6814,5.151826005164476,0,0.4
-10.8659,-122.4019,4.8134,-1.7019,5.457467321065783,0,0.3
-10.9294,-122.898,4.8455,-1.7139,5.441508546017299,0,0.3
-11.0501,-123.4606,4.8843,-1.7158,5.213825305681522,0,0.4
-11.1516,-123.9621,4.8957,-1.6956,5.143580155876481,0,0.4
-11.2145,-124.5089,4.9353,-1.6346,4.875553543302626,0,0.4
-11.2664,-125.0337,4.9266,-1.5695,4.505669083050744,0,0.5
-11.2684,-125.5815,4.9313,-1.494,4.140196509263354,0,0.6
-11.2359,-126.0959,4.977,-1.3971,3.8077684497901547,0,0.6
-11.1679,-126.6598,5.0013,-1.2570000000000001,3.3750586775660993,0,0.7
-10.958,-127.1967,5.0216,-1.0783,3.1150684628634036,0,0.8
-10.6607,-127.6917,5.0423,-0.8663,2.8930432540901876,0,0.8
-10.2582,-128.102,5.064,-0.6188,2.6601407353002724,0,0.9
-9.76,-128.4054,5.0436,-0.3435,2.9159077091731787,0,0.8
-9.2751,-128.5398,5.077,-0.0905,2.9022232410821287,0,0.8
-8.7506,-128.5739,5.0713,0.1841,3.1573007534508504,0,0.8
-8.2573,-128.4711,5.0511,0.322,3.4283590244485134,0,0.7
-7.7687,-128.2913,5.0687,0.3308,3.7833684074553444,0,0.6
-7.2631,-128.17700000000002,5.0292,0.2917,3.836742835008904,0,0.6
-6.7405,-128.0818,4.9436,0.2409,4.130691968130435,0,0.6
-6.185,-127.9812,4.9316,0.1931,4.217994207567431,0,0.6
-5.6675,-127.9234,4.9199,0.1635,4.520090325712234,0,0.5
-5.1703,-127.8672,4.9474,0.1405,4.643137477145771,0,0.5
-4.6578,-127.83,4.8467,0.1073,4.4768651223439875,0,0.5
-4.1473,-127.8146,4.8613,0.0853,4.465226775035631,0,0.5
-3.6204,-127.8144,4.7544,0.057999999999999996,4.353238831707143,0,0.5
-3.1087,-127.7973,4.8759,0.0248,3.923466968119069,0,0.6
-2.5742,-127.8217,4.798,-0.0105,3.6311071100139496,0,0.7
-2.0476,-127.8723,4.7597,-0.0592,3.8466961840656886,0,0.6
-1.5184,-127.9297,4.7783,-0.1135,4.053307288704872,0,0.6
-1.0239,-128.0288,4.6486,-0.1589,4.356253192478392,0,0.5
